year_month,depth,Temperature,Salinity,Oxygen_1,CO2,Alkalinity,NO3_plus_NO2,NO2,PO4,Silicate,POC,PON,TOC,Bact_Enum,year,CO2_rolling,Alkalinity_rolling
1999-07-01,556.7875,18.472079545454545,35.757294117647064,221.48285714285714,2082.6866666666665,2388.21875,10.728571428571428,0.0,0.7675,9.533888888888889,12.316500000000001,2.159,52.31304347826087,2.338888888888889,1999,2071.5261965811965,2384.2503002206126
1999-08-01,679.187323943662,16.92318309859155,35.72841666666667,220.59428571428572,2077.246666666667,2388.0375000000004,9.470333333333334,0.0,0.6483333333333333,9.606666666666666,14.856,2.0885,53.199999999999996,4.116666666666667,1999,2071.6073076923076,2385.085243402431
1999-09-01,533.342268041237,19.461567010309277,35.66683333333334,223.26060606060605,2064.92,2387.8562500000003,11.226388888888888,0.0029722222222222225,0.7873529411764706,10.658055555555556,13.8085,2.626,52.1,3.8777777777777778,1999,2071.482307692308,2385.815571928072
1999-10-01,876.7064516129032,15.83274193548387,35.70844444444444,222.33888888888887,2065.5533333333333,2387.675,10.941666666666666,0.004333333333333333,0.7555555555555555,10.881388888888889,16.0905,2.475,53.02173913043478,3.361111111111111,1999,2071.7284188034187,2386.124946928072
1999-11-01,659.8706666666667,17.099986666666666,35.708194444444445,220.59142857142857,2065.9692307692308,2392.9,10.97,0.0,0.7356666666666667,10.265833333333333,16.094615384615384,2.8092307692307688,52.20869565217391,2.6444444444444444,1999,2072.2425213675215,2387.522565975691
1999-12-01,723.6402985074627,16.10997014925373,35.75138888888889,220.64722222222224,2072.846666666667,2395.4333333333334,11.497428571428571,0.0048529411764705885,0.765,10.920277777777777,11.605,1.5905,52.94782608695652,2.611111111111111,1999,2072.452521367521,2388.5420104201353
2000-01-01,729.5059701492537,15.390999999999998,35.77771428571429,219.86111111111111,2073.1,2395.914285714286,11.507142857142858,0.005166666666666667,0.7730555555555556,10.604166666666666,14.133000000000001,2.973,53.31304347826087,3.4944444444444445,2000,2073.00188034188,2389.721406024531
2000-02-01,616.3448717948718,15.885423076923079,35.727666666666664,219.9611111111111,2074.86,2388.0666666666666,11.662777777777778,0.0,0.7488571428571429,10.868888888888888,20.3715,2.944,52.63478260869565,3.922222222222222,2000,2073.2307692307695,2390.014461580087
2000-03-01,464.0,16.772295652173913,35.9558125,223.78936170212768,2073.0555555555557,2397.6777777777775,8.834791666666666,0.04654166666666667,0.5622916666666666,8.540833333333333,24.25,3.960625,54.14,4.683333333333334,2000,2073.5303988603987,2390.744427910053
2000-04-01,722.0091836734694,14.172173469387756,35.70016666666666,224.77222222222224,2081.06,2398.4363636363637,12.369444444444445,0.016,0.8219444444444445,10.972222222222221,18.628999999999998,2.9675000000000002,50.972727272727276,5.747058823529412,2000,2074.0509544159545,2391.3284105940356
2000-05-01,627.6646464646465,16.251080808080808,35.76468,224.20285714285714,2072.6466666666665,2387.5,11.504166666666666,0.0013611111111111111,0.7469444444444444,10.075833333333334,19.9805,2.6,52.13478260869565,4.711111111111111,2000,2073.1676210826213,2391.3429939273688
2000-06-01,553.1019047619047,17.727514285714285,35.79117391304348,222.51714285714286,2071.3,2398.8375,11.892285714285714,0.009970588235294118,0.7311764705882353,9.896969696969698,22.247999999999998,2.9535,52.99130434782609,2.483333333333333,2000,2072.9370655270654,2392.2127855940357
2000-07-01,677.72375,17.67595,35.72105555555556,220.18055555555554,2067.1866666666665,2389.835714285714,7.522083333333334,0.01590909090909091,0.44521739130434784,10.48027777777778,18.6565,3.1935,52.99130434782609,2.4000000000000004,2000,2071.645398860399,2392.347532617845
2000-08-01,563.7862068965518,19.530172413793103,35.72436111111111,223.58055555555555,2072.14,2403.492307692308,3.3929411764705883,0.0034117647058823533,0.19066666666666665,9.84611111111111,19.2835,2.7605,53.18260869565218,2.3333333333333335,2000,2071.2198433048434,2393.6354332588708
2000-09-01,673.9586956521739,18.093999999999998,35.816250000000004,222.97222222222223,2066.326666666667,2398.4249999999997,3.29,0.008916666666666666,0.16785714285714287,11.221290322580646,16.742,2.693,52.560869565217395,2.638888888888889,2000,2071.3370655270655,2394.5161624255375
2000-10-01,572.9297619047619,19.011011904761904,36.11976923076923,224.30555555555554,2068.3133333333335,2405.421428571429,3.29,0.008916666666666666,0.16785714285714287,10.295714285714286,15.718,1.0384375,52.83043478260869,2.183333333333333,2000,2071.5670655270656,2395.9950314731564
